@RELATION	'emotions'

@ATTRIBUTE	eyes	NUMERIC
@ATTRIBUTE	eyes2	NUMERIC
@ATTRIBUTE	mouth	NUMERIC
@ATTRIBUTE	s_0	NUMERIC
@ATTRIBUTE	s_1	NUMERIC
@ATTRIBUTE	s_2	NUMERIC
@ATTRIBUTE	s_3	NUMERIC
@ATTRIBUTE	s_4	NUMERIC
@ATTRIBUTE	cpt_0	NUMERIC
@ATTRIBUTE	cpt_1	NUMERIC
@ATTRIBUTE	cpt_2	NUMERIC
@ATTRIBUTE	cpt_3	NUMERIC
@ATTRIBUTE	cpt_4	NUMERIC
@ATTRIBUTE	cpt_5	NUMERIC
@ATTRIBUTE	cpt_6	NUMERIC
@ATTRIBUTE	cpt_7	NUMERIC
@ATTRIBUTE	cpt_8	NUMERIC
@ATTRIBUTE	cpt_9	NUMERIC
@ATTRIBUTE	cpt_10	NUMERIC
@ATTRIBUTE	cpt_11	NUMERIC
@ATTRIBUTE	cpt_12	NUMERIC
@ATTRIBUTE	cpt_13	NUMERIC
@ATTRIBUTE	cpt_14	NUMERIC
@ATTRIBUTE	cpt_15	NUMERIC
@ATTRIBUTE	cpt_16	NUMERIC
@ATTRIBUTE	cpt_17	NUMERIC
@ATTRIBUTE	cpt_18	NUMERIC
@ATTRIBUTE	cpt_19	NUMERIC
@ATTRIBUTE	cpt_20	NUMERIC
@ATTRIBUTE	cpt_21	NUMERIC
@ATTRIBUTE	cpt_22	NUMERIC
@ATTRIBUTE	cpt_23	NUMERIC
@ATTRIBUTE	cpt_24	NUMERIC
@ATTRIBUTE	cpt_25	NUMERIC
@ATTRIBUTE	cpt_26	NUMERIC
@ATTRIBUTE	cpt_27	NUMERIC
@ATTRIBUTE	cpt_28	NUMERIC
@ATTRIBUTE	cpt_29	NUMERIC
@ATTRIBUTE	cpt_30	NUMERIC
@ATTRIBUTE	cpt_31	NUMERIC
@ATTRIBUTE	cpt_32	NUMERIC
@ATTRIBUTE	cpt_33	NUMERIC
@ATTRIBUTE	cpt_34	NUMERIC
@ATTRIBUTE	cpt_35	NUMERIC
@ATTRIBUTE	cpt_36	NUMERIC
@ATTRIBUTE	cpt_37	NUMERIC
@ATTRIBUTE	cpt_38	NUMERIC
@ATTRIBUTE	cpt_39	NUMERIC
@ATTRIBUTE	cpt_40	NUMERIC
@ATTRIBUTE	cpt_41	NUMERIC
@ATTRIBUTE	cpt_42	NUMERIC
@ATTRIBUTE	cpt_43	NUMERIC
@ATTRIBUTE	cpt_44	NUMERIC
@ATTRIBUTE	cpt_45	NUMERIC
@ATTRIBUTE	cpt_46	NUMERIC
@ATTRIBUTE	cpt_47	NUMERIC
@ATTRIBUTE	cpt_48	NUMERIC
@ATTRIBUTE	cpt_49	NUMERIC
@ATTRIBUTE	cpt_50	NUMERIC
@ATTRIBUTE	cpt_51	NUMERIC
@ATTRIBUTE	cpt_52	NUMERIC
@ATTRIBUTE	cpt_53	NUMERIC
@ATTRIBUTE	cpt_54	NUMERIC
@ATTRIBUTE	cpt_55	NUMERIC
@ATTRIBUTE	cpt_56	NUMERIC
@ATTRIBUTE	cpt_57	NUMERIC
@ATTRIBUTE	cpt_58	NUMERIC
@ATTRIBUTE	cpt_59	NUMERIC
@ATTRIBUTE	cpt_60	NUMERIC
@ATTRIBUTE	cpt_61	NUMERIC
@ATTRIBUTE	cpt_62	NUMERIC
@ATTRIBUTE	cpt_63	NUMERIC
@ATTRIBUTE	cpt_64	NUMERIC
@ATTRIBUTE	cpt_65	NUMERIC
@ATTRIBUTE	cpt_66	NUMERIC
@ATTRIBUTE	cpt_67	NUMERIC
@ATTRIBUTE	cpt_68	NUMERIC
@ATTRIBUTE	cpt_69	NUMERIC
@ATTRIBUTE	cpt_70	NUMERIC
@ATTRIBUTE	cpt_71	NUMERIC
@ATTRIBUTE	cpt_72	NUMERIC
@ATTRIBUTE	cpt_73	NUMERIC
@ATTRIBUTE	cpt_74	NUMERIC
@ATTRIBUTE	cpt_75	NUMERIC
@ATTRIBUTE	cpt_76	NUMERIC
@ATTRIBUTE	cpt_77	NUMERIC
@ATTRIBUTE	cpt_78	NUMERIC
@ATTRIBUTE	cpt_79	NUMERIC
@ATTRIBUTE	cpt_80	NUMERIC
@ATTRIBUTE	cpt_81	NUMERIC
@ATTRIBUTE	cpt_82	NUMERIC
@ATTRIBUTE	cpt_83	NUMERIC
@ATTRIBUTE	cpt_84	NUMERIC
@ATTRIBUTE	cpt_85	NUMERIC
@ATTRIBUTE	cpt_86	NUMERIC
@ATTRIBUTE	cpt_87	NUMERIC
@ATTRIBUTE	cpt_88	NUMERIC
@ATTRIBUTE	cpt_89	NUMERIC
@ATTRIBUTE	cpt_90	NUMERIC
@ATTRIBUTE	cpt_91	NUMERIC
@ATTRIBUTE	cpt_92	NUMERIC
@ATTRIBUTE	cpt_93	NUMERIC
@ATTRIBUTE	cpt_94	NUMERIC
@ATTRIBUTE	cpt_95	NUMERIC
@ATTRIBUTE	cpt_96	NUMERIC
@ATTRIBUTE	cpt_97	NUMERIC
@ATTRIBUTE	cpt_98	NUMERIC
@ATTRIBUTE	cpt_99	NUMERIC
@ATTRIBUTE	cpt_100	NUMERIC
@ATTRIBUTE	cpt_101	NUMERIC
@ATTRIBUTE	cpt_102	NUMERIC
@ATTRIBUTE	cpt_103	NUMERIC
@ATTRIBUTE	cpt_104	NUMERIC
@ATTRIBUTE	cpt_105	NUMERIC
@ATTRIBUTE	cpt_106	NUMERIC
@ATTRIBUTE	cpt_107	NUMERIC
@ATTRIBUTE	cpt_108	NUMERIC
@ATTRIBUTE	cpt_109	NUMERIC
@ATTRIBUTE	cpt_110	NUMERIC
@ATTRIBUTE	cpt_111	NUMERIC
@ATTRIBUTE	cpt_112	NUMERIC
@ATTRIBUTE	cpt_113	NUMERIC
@ATTRIBUTE	cpt_114	NUMERIC
@ATTRIBUTE	cpt_115	NUMERIC
@ATTRIBUTE	cpt_116	NUMERIC
@ATTRIBUTE	cpt_117	NUMERIC
@ATTRIBUTE	cpt_118	NUMERIC
@ATTRIBUTE	cpt_119	NUMERIC
@ATTRIBUTE	cpt_120	NUMERIC
@ATTRIBUTE	cpt_121	NUMERIC
@ATTRIBUTE	cpt_122	NUMERIC
@ATTRIBUTE	cpt_123	NUMERIC
@ATTRIBUTE	cpt_124	NUMERIC
@ATTRIBUTE	cpt_125	NUMERIC
@ATTRIBUTE	cpt_126	NUMERIC
@ATTRIBUTE	cpt_127	NUMERIC
@ATTRIBUTE	cpt_128	NUMERIC
@ATTRIBUTE	cpt_129	NUMERIC
@ATTRIBUTE	cpt_130	NUMERIC
@ATTRIBUTE	cpt_131	NUMERIC
@ATTRIBUTE	cpt_132	NUMERIC
@ATTRIBUTE	cpt_133	NUMERIC
@ATTRIBUTE	cpt_134	NUMERIC
@ATTRIBUTE	cpt_135	NUMERIC
@ATTRIBUTE	cpt_136	NUMERIC
@ATTRIBUTE	cpt_137	NUMERIC
@ATTRIBUTE	cpt_138	NUMERIC
@ATTRIBUTE	cpt_139	NUMERIC
@ATTRIBUTE	cpt_140	NUMERIC
@ATTRIBUTE	cpt_141	NUMERIC
@ATTRIBUTE	cpt_142	NUMERIC
@ATTRIBUTE	cpt_143	NUMERIC
@ATTRIBUTE	cpt_144	NUMERIC
@ATTRIBUTE	cpt_145	NUMERIC
@ATTRIBUTE	cpt_146	NUMERIC
@ATTRIBUTE	cpt_147	NUMERIC
@ATTRIBUTE	cpt_148	NUMERIC
@ATTRIBUTE	cpt_149	NUMERIC
@ATTRIBUTE	cpt_150	NUMERIC
@ATTRIBUTE	cpt_151	NUMERIC
@ATTRIBUTE	cpt_152	NUMERIC
@ATTRIBUTE	cpt_153	NUMERIC
@ATTRIBUTE	cpt_154	NUMERIC
@ATTRIBUTE	cpt_155	NUMERIC
@ATTRIBUTE	cpt_156	NUMERIC
@ATTRIBUTE	cpt_157	NUMERIC
@ATTRIBUTE	cpt_158	NUMERIC
@ATTRIBUTE	cpt_159	NUMERIC
@ATTRIBUTE	cpt_160	NUMERIC
@ATTRIBUTE	cpt_161	NUMERIC
@ATTRIBUTE	cpt_162	NUMERIC
@ATTRIBUTE	cpt_163	NUMERIC
@ATTRIBUTE	cpt_164	NUMERIC
@ATTRIBUTE	cpt_165	NUMERIC
@ATTRIBUTE	cpt_166	NUMERIC
@ATTRIBUTE	cpt_167	NUMERIC
@ATTRIBUTE	cpt_168	NUMERIC
@ATTRIBUTE	cpt_169	NUMERIC
@ATTRIBUTE	cpt_170	NUMERIC
@ATTRIBUTE	cpt_171	NUMERIC
@ATTRIBUTE	cpt_172	NUMERIC
@ATTRIBUTE	cpt_173	NUMERIC
@ATTRIBUTE	cpt_174	NUMERIC
@ATTRIBUTE	cpt_175	NUMERIC
@ATTRIBUTE	cpt_176	NUMERIC
@ATTRIBUTE	cpt_177	NUMERIC
@ATTRIBUTE	cpt_178	NUMERIC
@ATTRIBUTE	cpt_179	NUMERIC
@ATTRIBUTE	cpt_180	NUMERIC
@ATTRIBUTE	cpt_181	NUMERIC
@ATTRIBUTE	cpt_182	NUMERIC
@ATTRIBUTE	cpt_183	NUMERIC
@ATTRIBUTE	cpt_184	NUMERIC
@ATTRIBUTE	cpt_185	NUMERIC
@ATTRIBUTE	cpt_186	NUMERIC
@ATTRIBUTE	cpt_187	NUMERIC
@ATTRIBUTE	cpt_188	NUMERIC
@ATTRIBUTE	cpt_189	NUMERIC
@ATTRIBUTE	cpt_190	NUMERIC
@ATTRIBUTE	cpt_191	NUMERIC
@ATTRIBUTE	cpt_192	NUMERIC
@ATTRIBUTE	cpt_193	NUMERIC
@ATTRIBUTE	cpt_194	NUMERIC
@ATTRIBUTE	cpt_195	NUMERIC
@ATTRIBUTE	emotion	{AN,DI,FE,HA,NE,SA,SU}

@DATA
0, 0, 0, 0, 0, 0, 0, 0, 8, 4, 3, 2, 0, 10, 25, 19, 27, 16, 4, 5, 4, 23, 2, 6, 2, 3, 5, 14, 2, 2, 3, 15, 11, 15, 7, 23, 9, 6, 4, 20, 13, 7, 6, 6, 0, 22, 1, 20, 5, 22, 3, 9, 7, 21, 39, 32, 0, 2, 18, 46, 28, 22, 17, 18, 9, 3, 27, 18, 19, 39, 28, 9, 39, 24, 30, 23, 30, 20, 6, 1, 36, 55, 60, 28, 37, 21, 31, 55, 47, 13, 38, 16, 2, 9, 7, 20, 21, 22, 28, 12, 30, 23, 29, 16, 51, 4, 0, 0, 0, 3, 0, 3, 14, 15, 19, 0, 2, 7, 41, 5, 1, 2, 13, 0, 2, 32, 27, 4, 45, 0, 0, 8, 29, 6, 0, 0, 10, 3, 22, 50, 46, 15, 35, 25, 2, 24, 5, 1, 2, 1, 8, 10, 17, 1, 23, 30, 17, 29, 3, 18, 4, 0, 11, 0, 12, 20, 23, 39, 28, 27, 15, 27, 3, 18, 2, 1, 9, 2, 2, 19, 22, 33, 26, 31, 39, 9, 21, 6, 9, 0, 10, 10, 0, 3, 28, 22, 27, 14, 7, 8, 11, 5, 2, 3, DI
0, 0, 0, 0, 0, 0, 0, 0, 25, 9, 17, 11, 4, 16, 24, 28, 23, 12, 2, 14, 13, 10, 15, 5, 9, 4, 7, 6, 11, 11, 2, 20, 5, 8, 11, 19, 4, 9, 11, 8, 19, 19, 9, 4, 27, 32, 11, 16, 14, 20, 4, 11, 17, 30, 44, 26, 6, 4, 14, 40, 41, 17, 22, 22, 7, 19, 2, 3, 13, 12, 16, 5, 21, 6, 0, 10, 34, 6, 13, 3, 21, 48, 50, 34, 16, 10, 29, 62, 52, 21, 31, 12, 17, 1, 16, 22, 14, 12, 33, 17, 15, 21, 28, 10, 31, 30, 11, 2, 1, 0, 1, 13, 23, 14, 9, 0, 0, 0, 27, 27, 1, 0, 4, 0, 1, 22, 45, 15, 18, 0, 0, 0, 35, 11, 3, 1, 16, 4, 3, 42, 36, 29, 35, 0, 0, 7, 24, 8, 6, 6, 3, 8, 1, 2, 6, 9, 3, 0, 0, 22, 7, 5, 0, 6, 1, 8, 23, 22, 43, 40, 23, 14, 5, 24, 7, 4, 11, 19, 0, 6, 12, 31, 38, 45, 42, 4, 2, 24, 7, 4, 13, 13, 7, 0, 4, 24, 36, 43, 29, 11, 20, 1, 1, 2, FE
0, 0, 0, 0, 0, 0, 0, 0, 11, 2, 13, 11, 7, 17, 24, 24, 24, 13, 11, 12, 22, 23, 3, 7, 7, 4, 14, 10, 9, 7, 8, 22, 17, 17, 11, 30, 1, 4, 6, 16, 21, 12, 7, 6, 10, 25, 8, 16, 15, 23, 7, 11, 13, 34, 44, 43, 19, 0, 33, 53, 48, 14, 22, 26, 14, 13, 21, 1, 8, 7, 19, 5, 27, 6, 3, 16, 34, 12, 14, 5, 35, 51, 55, 36, 21, 9, 37, 59, 54, 19, 35, 32, 8, 8, 20, 18, 25, 12, 23, 14, 23, 31, 29, 17, 40, 25, 3, 7, 7, 3, 3, 10, 15, 13, 15, 0, 0, 8, 40, 16, 6, 0, 13, 3, 0, 18, 36, 14, 31, 0, 5, 9, 41, 13, 12, 1, 21, 6, 4, 44, 40, 21, 33, 10, 2, 24, 16, 9, 7, 1, 12, 9, 1, 7, 12, 14, 10, 6, 7, 25, 10, 5, 10, 2, 6, 6, 25, 29, 42, 42, 26, 23, 6, 17, 10, 9, 9, 12, 5, 8, 20, 45, 45, 42, 41, 6, 13, 8, 10, 8, 6, 18, 3, 4, 11, 40, 43, 57, 34, 11, 15, 8, 6, 9, FE
0, 0, 0, 0, 0, 0, 0, 0, 10, 4, 8, 13, 6, 24, 31, 28, 31, 23, 11, 11, 13, 25, 5, 6, 17, 4, 16, 13, 15, 11, 4, 29, 14, 14, 25, 26, 15, 5, 12, 18, 40, 36, 12, 2, 30, 44, 36, 13, 22, 23, 7, 15, 22, 23, 15, 13, 9, 0, 7, 12, 16, 24, 30, 15, 12, 17, 10, 15, 35, 28, 23, 4, 33, 24, 24, 12, 29, 13, 19, 6, 34, 45, 48, 40, 22, 13, 33, 61, 51, 28, 34, 24, 12, 0, 19, 18, 25, 21, 24, 18, 23, 28, 25, 14, 30, 25, 10, 0, 9, 3, 6, 6, 21, 13, 7, 0, 0, 8, 33, 12, 3, 0, 19, 1, 4, 19, 44, 13, 30, 0, 0, 11, 40, 9, 12, 0, 16, 9, 5, 41, 39, 22, 27, 6, 0, 24, 16, 11, 9, 0, 7, 8, 1, 9, 11, 17, 10, 4, 6, 28, 4, 8, 7, 5, 1, 11, 34, 28, 30, 29, 16, 21, 10, 20, 6, 7, 10, 15, 0, 15, 17, 28, 12, 15, 34, 9, 21, 10, 12, 8, 10, 11, 11, 3, 15, 16, 38, 45, 21, 9, 23, 10, 8, 9, FE
0, 0, 0, 0, 0, 0, 0, 0, 7, 34, 6, 13, 18, 19, 18, 26, 29, 24, 13, 16, 13, 9, 32, 16, 8, 15, 21, 29, 16, 12, 4, 19, 5, 19, 13, 16, 37, 15, 10, 14, 23, 39, 5, 10, 40, 46, 24, 22, 19, 23, 32, 16, 18, 34, 28, 15, 5, 3, 9, 4, 20, 19, 35, 29, 35, 20, 5, 17, 33, 23, 17, 10, 26, 25, 12, 11, 32, 15, 27, 12, 8, 54, 50, 28, 21, 13, 30, 64, 55, 17, 25, 15, 21, 2, 11, 15, 6, 6, 28, 11, 10, 4, 11, 6, 25, 29, 16, 3, 5, 2, 2, 8, 33, 15, 3, 0, 0, 1, 29, 22, 12, 1, 13, 4, 5, 28, 25, 25, 16, 2, 0, 6, 28, 24, 19, 10, 10, 8, 1, 30, 34, 35, 25, 1, 3, 9, 32, 9, 12, 14, 5, 10, 7, 3, 1, 1, 4, 3, 1, 3, 31, 7, 5, 7, 14, 6, 27, 43, 44, 62, 46, 8, 5, 17, 13, 10, 5, 2, 9, 1, 6, 21, 25, 42, 22, 5, 5, 31, 6, 12, 0, 20, 14, 13, 7, 13, 24, 26, 9, 7, 22, 28, 9, 11, FE
0, 0, 1, 0, 0, 0, 0, 0, 17, 10, 5, 3, 15, 6, 7, 4, 8, 21, 9, 11, 13, 11, 27, 11, 2, 6, 8, 1, 6, 4, 0, 4, 0, 15, 3, 6, 23, 11, 12, 30, 18, 1, 0, 0, 20, 42, 28, 8, 15, 7, 9, 15, 29, 29, 33, 32, 0, 3, 17, 16, 14, 29, 24, 8, 11, 9, 2, 11, 11, 19, 1, 0, 9, 22, 21, 10, 31, 8, 17, 1, 29, 54, 51, 16, 11, 3, 30, 49, 56, 29, 30, 13, 9, 5, 15, 20, 23, 12, 17, 12, 9, 22, 9, 1, 19, 22, 7, 2, 3, 0, 0, 20, 17, 16, 4, 4, 0, 3, 24, 23, 6, 7, 8, 0, 1, 33, 26, 21, 25, 1, 0, 2, 39, 12, 8, 10, 10, 1, 10, 33, 41, 28, 21, 18, 0, 3, 24, 0, 5, 11, 8, 11, 17, 4, 3, 5, 0, 0, 6, 5, 21, 3, 1, 4, 2, 5, 41, 51, 40, 44, 48, 32, 8, 24, 7, 1, 8, 20, 6, 7, 5, 27, 33, 39, 41, 5, 3, 20, 1, 3, 8, 13, 10, 4, 5, 5, 26, 32, 6, 11, 20, 17, 2, 3, HA
0, 0, 0, 0, 0, 0, 0, 0, 33, 11, 6, 0, 10, 14, 5, 6, 12, 21, 6, 9, 6, 19, 21, 6, 6, 0, 19, 0, 5, 0, 0, 1, 1, 20, 7, 16, 10, 8, 3, 30, 9, 1, 0, 0, 7, 24, 17, 6, 17, 11, 7, 14, 26, 36, 42, 32, 0, 0, 26, 24, 31, 29, 25, 6, 14, 3, 5, 14, 15, 32, 0, 0, 23, 12, 14, 13, 31, 9, 14, 0, 36, 53, 52, 27, 13, 3, 34, 61, 63, 25, 28, 26, 8, 2, 13, 22, 24, 5, 14, 8, 17, 25, 19, 3, 32, 33, 15, 0, 3, 0, 0, 11, 22, 18, 2, 5, 0, 1, 39, 10, 6, 10, 8, 0, 0, 31, 21, 21, 25, 0, 0, 1, 39, 1, 2, 17, 13, 0, 19, 35, 38, 30, 25, 25, 1, 11, 20, 2, 5, 13, 6, 10, 11, 8, 22, 15, 3, 2, 5, 28, 6, 0, 18, 20, 1, 8, 48, 46, 38, 38, 50, 27, 9, 22, 3, 0, 13, 2, 7, 3, 7, 36, 28, 41, 28, 6, 20, 9, 2, 2, 19, 13, 14, 0, 2, 13, 30, 46, 1, 21, 33, 9, 0, 1, HA
0, 0, 0, 0, 0, 0, 0, 0, 19, 17, 16, 5, 8, 14, 19, 18, 28, 24, 13, 8, 14, 18, 32, 14, 20, 3, 27, 6, 9, 3, 6, 2, 11, 14, 18, 17, 29, 10, 10, 21, 20, 3, 1, 3, 3, 20, 18, 12, 25, 15, 13, 16, 21, 30, 36, 39, 4, 2, 31, 28, 36, 34, 21, 13, 12, 15, 14, 14, 15, 32, 3, 2, 27, 6, 7, 19, 30, 11, 19, 0, 27, 56, 53, 35, 16, 10, 26, 49, 60, 33, 25, 21, 17, 6, 12, 21, 23, 10, 13, 13, 23, 40, 43, 16, 19, 28, 20, 3, 1, 2, 1, 4, 20, 23, 1, 0, 0, 6, 25, 29, 17, 14, 13, 2, 5, 25, 30, 29, 10, 2, 0, 3, 39, 13, 7, 14, 18, 3, 26, 34, 24, 28, 34, 13, 2, 9, 26, 4, 8, 13, 15, 15, 11, 19, 38, 23, 8, 15, 16, 16, 18, 12, 6, 18, 6, 19, 42, 37, 42, 41, 28, 23, 11, 21, 5, 10, 17, 24, 6, 14, 13, 32, 28, 35, 28, 15, 9, 22, 9, 10, 9, 19, 20, 4, 15, 31, 43, 47, 6, 15, 31, 10, 9, 4, HA
0, 0, 0, 0, 0, 0, 0, 0, 23, 14, 8, 9, 5, 11, 10, 5, 14, 17, 20, 12, 16, 31, 34, 12, 9, 3, 31, 15, 5, 0, 2, 0, 6, 21, 19, 22, 30, 8, 15, 1, 24, 6, 1, 7, 2, 6, 2, 2, 31, 7, 24, 5, 16, 27, 40, 38, 0, 1, 30, 35, 41, 24, 31, 13, 34, 11, 4, 25, 30, 19, 12, 2, 29, 8, 3, 22, 34, 13, 31, 3, 19, 41, 40, 27, 19, 7, 28, 58, 53, 19, 28, 27, 11, 9, 4, 22, 24, 7, 17, 11, 18, 37, 33, 6, 27, 31, 6, 14, 5, 0, 2, 19, 18, 22, 2, 0, 1, 0, 36, 18, 5, 12, 5, 0, 3, 39, 9, 18, 12, 0, 1, 1, 39, 1, 1, 14, 12, 4, 17, 35, 26, 35, 22, 0, 2, 11, 9, 2, 3, 11, 9, 5, 8, 8, 18, 5, 1, 2, 8, 18, 0, 3, 1, 16, 2, 5, 36, 33, 43, 41, 38, 11, 0, 34, 1, 0, 2, 13, 22, 0, 12, 24, 9, 40, 4, 3, 31, 41, 5, 0, 1, 18, 13, 0, 1, 18, 28, 15, 10, 29, 9, 10, 22, 18, HA
0, 0, 0, 0, 0, 0, 0, 0, 33, 8, 11, 2, 14, 6, 1, 7, 15, 18, 28, 10, 7, 13, 33, 4, 8, 10, 5, 0, 3, 2, 0, 3, 0, 31, 3, 7, 8, 10, 16, 14, 1, 1, 0, 0, 0, 1, 0, 10, 23, 4, 7, 12, 27, 50, 45, 19, 0, 0, 30, 47, 44, 23, 37, 2, 7, 8, 8, 0, 13, 22, 0, 1, 26, 15, 2, 16, 33, 19, 10, 1, 35, 54, 54, 31, 8, 9, 27, 64, 54, 25, 28, 30, 14, 2, 9, 26, 33, 12, 23, 12, 22, 35, 26, 2, 31, 24, 17, 8, 0, 0, 1, 6, 26, 17, 1, 0, 0, 2, 37, 4, 7, 14, 5, 0, 1, 18, 19, 16, 13, 0, 0, 0, 26, 3, 2, 10, 8, 1, 8, 36, 19, 16, 24, 0, 1, 9, 10, 5, 1, 19, 1, 3, 0, 18, 29, 27, 6, 2, 0, 24, 0, 0, 7, 16, 7, 2, 30, 32, 31, 31, 21, 9, 3, 22, 2, 1, 1, 20, 18, 6, 3, 5, 14, 25, 14, 10, 28, 19, 2, 3, 12, 6, 0, 4, 0, 7, 26, 22, 6, 33, 20, 16, 18, 17, NE
0, 0, 0, 0, 0, 0, 0, 0, 30, 18, 10, 0, 14, 7, 2, 7, 9, 16, 24, 8, 6, 9, 27, 6, 6, 7, 9, 0, 8, 2, 2, 3, 1, 27, 8, 8, 8, 6, 14, 14, 4, 3, 0, 0, 0, 1, 0, 4, 27, 9, 6, 13, 25, 47, 51, 25, 3, 0, 29, 45, 45, 29, 28, 5, 8, 6, 8, 7, 16, 22, 1, 2, 23, 17, 13, 11, 32, 28, 15, 0, 33, 52, 50, 35, 11, 13, 31, 58, 54, 31, 28, 27, 12, 1, 7, 24, 29, 12, 20, 14, 17, 30, 25, 0, 28, 23, 13, 10, 0, 0, 1, 5, 29, 22, 3, 1, 0, 1, 40, 4, 7, 13, 11, 1, 1, 20, 22, 20, 13, 0, 1, 1, 24, 4, 1, 12, 9, 2, 2, 33, 30, 21, 26, 1, 3, 7, 15, 1, 4, 28, 0, 8, 0, 9, 22, 20, 5, 0, 0, 19, 0, 2, 3, 19, 11, 2, 28, 32, 41, 40, 32, 15, 5, 25, 0, 1, 1, 24, 13, 11, 5, 6, 16, 23, 8, 7, 36, 24, 0, 0, 10, 5, 0, 5, 0, 4, 17, 18, 5, 32, 10, 8, 20, 19, NE
0, 0, 0, 0, 0, 0, 0, 0, 34, 8, 9, 3, 14, 9, 6, 7, 10, 16, 27, 11, 15, 17, 29, 13, 11, 16, 7, 2, 6, 4, 3, 5, 2, 25, 7, 12, 9, 10, 16, 13, 7, 4, 1, 3, 3, 6, 6, 10, 29, 10, 9, 15, 26, 47, 49, 25, 1, 0, 33, 46, 44, 28, 32, 14, 13, 17, 12, 1, 6, 31, 10, 6, 19, 11, 8, 14, 30, 19, 11, 3, 28, 54, 49, 23, 14, 12, 27, 63, 54, 28, 26, 24, 16, 1, 12, 24, 35, 11, 28, 15, 18, 33, 23, 7, 19, 37, 18, 8, 4, 1, 7, 12, 25, 25, 6, 7, 2, 3, 30, 15, 9, 10, 10, 2, 8, 17, 22, 19, 12, 2, 6, 7, 34, 4, 3, 15, 13, 3, 8, 30, 29, 20, 30, 2, 3, 6, 19, 7, 7, 9, 4, 7, 0, 15, 28, 24, 11, 4, 5, 17, 12, 9, 9, 27, 6, 9, 22, 26, 28, 27, 19, 8, 4, 18, 2, 8, 6, 8, 26, 6, 11, 19, 26, 44, 27, 13, 19, 25, 5, 9, 11, 16, 3, 7, 4, 6, 28, 28, 10, 25, 34, 28, 12, 3, NE
0, 0, 0, 0, 0, 0, 0, 0, 23, 9, 12, 1, 9, 14, 12, 13, 21, 22, 21, 9, 7, 18, 9, 9, 10, 9, 19, 8, 7, 6, 5, 7, 11, 27, 7, 23, 4, 5, 11, 20, 6, 8, 6, 0, 2, 13, 5, 12, 22, 16, 8, 16, 18, 42, 39, 30, 6, 10, 29, 45, 42, 17, 23, 12, 8, 12, 15, 6, 14, 24, 5, 8, 24, 12, 3, 26, 27, 21, 18, 0, 41, 42, 46, 29, 14, 17, 26, 54, 44, 24, 30, 23, 11, 2, 15, 28, 33, 12, 17, 12, 25, 32, 31, 11, 32, 30, 14, 1, 5, 2, 2, 5, 22, 21, 2, 8, 2, 6, 39, 10, 12, 14, 9, 1, 4, 17, 23, 19, 16, 1, 1, 7, 29, 4, 5, 14, 9, 4, 13, 32, 22, 16, 25, 1, 4, 19, 10, 3, 10, 15, 7, 5, 0, 19, 32, 26, 8, 7, 10, 18, 5, 5, 19, 18, 3, 7, 22, 26, 30, 25, 8, 8, 5, 21, 4, 4, 10, 16, 18, 2, 10, 20, 35, 38, 29, 3, 25, 4, 3, 6, 20, 0, 8, 2, 1, 15, 32, 31, 9, 29, 25, 25, 7, 5, SA
0, 0, 0, 0, 0, 0, 0, 0, 41, 13, 10, 1, 3, 19, 18, 21, 23, 19, 14, 11, 16, 27, 13, 12, 9, 5, 13, 5, 8, 5, 14, 13, 12, 22, 9, 21, 6, 12, 8, 28, 10, 10, 1, 6, 1, 19, 3, 23, 16, 19, 9, 16, 13, 41, 37, 37, 4, 10, 33, 46, 31, 8, 29, 17, 12, 14, 25, 10, 17, 14, 7, 7, 23, 15, 13, 25, 27, 27, 21, 1, 34, 42, 45, 30, 25, 25, 31, 47, 38, 20, 34, 19, 20, 2, 18, 27, 29, 17, 17, 8, 32, 30, 33, 10, 40, 21, 17, 8, 6, 1, 8, 6, 18, 12, 5, 16, 0, 6, 38, 10, 20, 8, 12, 1, 3, 18, 25, 22, 11, 3, 1, 7, 31, 7, 6, 15, 16, 5, 2, 29, 22, 9, 29, 1, 7, 22, 7, 4, 10, 17, 6, 11, 1, 24, 35, 31, 10, 0, 4, 20, 9, 1, 20, 18, 4, 9, 20, 20, 23, 22, 8, 15, 7, 15, 9, 3, 12, 17, 16, 1, 10, 17, 31, 38, 25, 5, 23, 8, 12, 4, 23, 2, 8, 2, 5, 10, 24, 28, 15, 31, 23, 18, 9, 3, SA
