@RELATION	'emotions'

@ATTRIBUTE	eyes	NUMERIC
@ATTRIBUTE	eyes2	NUMERIC
@ATTRIBUTE	mouth	NUMERIC
@ATTRIBUTE	s_0	NUMERIC
@ATTRIBUTE	s_1	NUMERIC
@ATTRIBUTE	s_2	NUMERIC
@ATTRIBUTE	s_3	NUMERIC
@ATTRIBUTE	s_4	NUMERIC
@ATTRIBUTE	cpt_0	NUMERIC
@ATTRIBUTE	cpt_1	NUMERIC
@ATTRIBUTE	cpt_2	NUMERIC
@ATTRIBUTE	cpt_3	NUMERIC
@ATTRIBUTE	cpt_4	NUMERIC
@ATTRIBUTE	cpt_5	NUMERIC
@ATTRIBUTE	cpt_6	NUMERIC
@ATTRIBUTE	cpt_7	NUMERIC
@ATTRIBUTE	cpt_8	NUMERIC
@ATTRIBUTE	cpt_9	NUMERIC
@ATTRIBUTE	cpt_10	NUMERIC
@ATTRIBUTE	cpt_11	NUMERIC
@ATTRIBUTE	cpt_12	NUMERIC
@ATTRIBUTE	cpt_13	NUMERIC
@ATTRIBUTE	cpt_14	NUMERIC
@ATTRIBUTE	cpt_15	NUMERIC
@ATTRIBUTE	cpt_16	NUMERIC
@ATTRIBUTE	cpt_17	NUMERIC
@ATTRIBUTE	cpt_18	NUMERIC
@ATTRIBUTE	cpt_19	NUMERIC
@ATTRIBUTE	cpt_20	NUMERIC
@ATTRIBUTE	cpt_21	NUMERIC
@ATTRIBUTE	cpt_22	NUMERIC
@ATTRIBUTE	cpt_23	NUMERIC
@ATTRIBUTE	cpt_24	NUMERIC
@ATTRIBUTE	cpt_25	NUMERIC
@ATTRIBUTE	cpt_26	NUMERIC
@ATTRIBUTE	cpt_27	NUMERIC
@ATTRIBUTE	cpt_28	NUMERIC
@ATTRIBUTE	cpt_29	NUMERIC
@ATTRIBUTE	cpt_30	NUMERIC
@ATTRIBUTE	cpt_31	NUMERIC
@ATTRIBUTE	cpt_32	NUMERIC
@ATTRIBUTE	cpt_33	NUMERIC
@ATTRIBUTE	cpt_34	NUMERIC
@ATTRIBUTE	cpt_35	NUMERIC
@ATTRIBUTE	cpt_36	NUMERIC
@ATTRIBUTE	cpt_37	NUMERIC
@ATTRIBUTE	cpt_38	NUMERIC
@ATTRIBUTE	cpt_39	NUMERIC
@ATTRIBUTE	cpt_40	NUMERIC
@ATTRIBUTE	cpt_41	NUMERIC
@ATTRIBUTE	cpt_42	NUMERIC
@ATTRIBUTE	cpt_43	NUMERIC
@ATTRIBUTE	cpt_44	NUMERIC
@ATTRIBUTE	cpt_45	NUMERIC
@ATTRIBUTE	cpt_46	NUMERIC
@ATTRIBUTE	cpt_47	NUMERIC
@ATTRIBUTE	cpt_48	NUMERIC
@ATTRIBUTE	cpt_49	NUMERIC
@ATTRIBUTE	cpt_50	NUMERIC
@ATTRIBUTE	cpt_51	NUMERIC
@ATTRIBUTE	cpt_52	NUMERIC
@ATTRIBUTE	cpt_53	NUMERIC
@ATTRIBUTE	cpt_54	NUMERIC
@ATTRIBUTE	cpt_55	NUMERIC
@ATTRIBUTE	cpt_56	NUMERIC
@ATTRIBUTE	cpt_57	NUMERIC
@ATTRIBUTE	cpt_58	NUMERIC
@ATTRIBUTE	cpt_59	NUMERIC
@ATTRIBUTE	cpt_60	NUMERIC
@ATTRIBUTE	cpt_61	NUMERIC
@ATTRIBUTE	cpt_62	NUMERIC
@ATTRIBUTE	cpt_63	NUMERIC
@ATTRIBUTE	cpt_64	NUMERIC
@ATTRIBUTE	cpt_65	NUMERIC
@ATTRIBUTE	cpt_66	NUMERIC
@ATTRIBUTE	cpt_67	NUMERIC
@ATTRIBUTE	cpt_68	NUMERIC
@ATTRIBUTE	cpt_69	NUMERIC
@ATTRIBUTE	cpt_70	NUMERIC
@ATTRIBUTE	cpt_71	NUMERIC
@ATTRIBUTE	cpt_72	NUMERIC
@ATTRIBUTE	cpt_73	NUMERIC
@ATTRIBUTE	cpt_74	NUMERIC
@ATTRIBUTE	cpt_75	NUMERIC
@ATTRIBUTE	cpt_76	NUMERIC
@ATTRIBUTE	cpt_77	NUMERIC
@ATTRIBUTE	cpt_78	NUMERIC
@ATTRIBUTE	cpt_79	NUMERIC
@ATTRIBUTE	cpt_80	NUMERIC
@ATTRIBUTE	cpt_81	NUMERIC
@ATTRIBUTE	cpt_82	NUMERIC
@ATTRIBUTE	cpt_83	NUMERIC
@ATTRIBUTE	cpt_84	NUMERIC
@ATTRIBUTE	cpt_85	NUMERIC
@ATTRIBUTE	cpt_86	NUMERIC
@ATTRIBUTE	cpt_87	NUMERIC
@ATTRIBUTE	cpt_88	NUMERIC
@ATTRIBUTE	cpt_89	NUMERIC
@ATTRIBUTE	cpt_90	NUMERIC
@ATTRIBUTE	cpt_91	NUMERIC
@ATTRIBUTE	cpt_92	NUMERIC
@ATTRIBUTE	cpt_93	NUMERIC
@ATTRIBUTE	cpt_94	NUMERIC
@ATTRIBUTE	cpt_95	NUMERIC
@ATTRIBUTE	cpt_96	NUMERIC
@ATTRIBUTE	cpt_97	NUMERIC
@ATTRIBUTE	cpt_98	NUMERIC
@ATTRIBUTE	cpt_99	NUMERIC
@ATTRIBUTE	emotion	{AN,DI,FE,HA,NE,SA,SU}

@DATA
0, 0, 0, 0, 0, 0, 0, 0, 29, 22, 9, 16, 9, 15, 31, 54, 9, 10, 40, 3, 15, 29, 10, 16, 10, 13, 54, 9, 38, 15, 55, 66, 31, 22, 49, 59, 31, 37, 43, 10, 42, 41, 18, 8, 33, 35, 23, 39, 39, 6, 69, 79, 64, 28, 65, 66, 37, 37, 34, 7, 10, 6, 40, 32, 8, 8, 2, 27, 35, 19, 14, 31, 51, 30, 53, 2, 7, 43, 13, 33, 19, 13, 47, 34, 23, 2, 11, 30, 5, 24, 15, 18, 38, 37, 31, 8, 13, 46, 3, 17, 16, 19, 48, 66, 42, 10, 11, 56, SA
0, 0, 1, 0, 0, 0, 0, 0, 24, 17, 0, 11, 0, 12, 37, 46, 2, 41, 39, 1, 9, 5, 2, 1, 1, 15, 54, 33, 31, 8, 53, 59, 24, 7, 53, 46, 40, 33, 26, 7, 46, 52, 6, 0, 35, 47, 14, 41, 16, 2, 60, 62, 36, 28, 55, 50, 21, 44, 23, 1, 6, 3, 55, 18, 13, 13, 1, 48, 49, 13, 5, 23, 54, 34, 45, 0, 3, 36, 19, 28, 7, 2, 30, 9, 5, 2, 3, 49, 0, 30, 2, 9, 49, 69, 51, 0, 6, 40, 0, 13, 6, 8, 50, 51, 57, 0, 29, 30, SU
0, 0, 0, 0, 0, 0, 0, 0, 30, 10, 1, 10, 5, 4, 30, 50, 9, 38, 42, 3, 6, 7, 1, 3, 9, 18, 56, 17, 26, 15, 51, 62, 26, 7, 52, 46, 36, 38, 21, 6, 58, 51, 11, 1, 34, 49, 17, 39, 9, 0, 70, 71, 46, 23, 59, 63, 28, 38, 18, 1, 10, 0, 50, 16, 11, 5, 3, 45, 40, 2, 1, 16, 57, 29, 33, 0, 1, 38, 25, 9, 6, 3, 34, 20, 10, 2, 0, 40, 0, 25, 4, 9, 52, 66, 32, 3, 4, 43, 0, 23, 2, 15, 51, 50, 55, 2, 24, 33, SU
0, 0, 0, 0, 0, 0, 0, 0, 37, 12, 3, 13, 11, 19, 44, 47, 7, 32, 39, 1, 14, 7, 8, 5, 6, 25, 54, 23, 41, 18, 57, 61, 34, 17, 55, 44, 39, 33, 40, 14, 50, 50, 9, 8, 36, 43, 13, 47, 34, 5, 74, 82, 45, 26, 63, 62, 26, 50, 27, 10, 9, 9, 54, 13, 14, 12, 5, 45, 44, 19, 8, 19, 52, 29, 40, 4, 7, 39, 14, 27, 10, 7, 49, 30, 15, 8, 8, 46, 4, 24, 9, 18, 53, 68, 31, 6, 16, 42, 1, 10, 7, 14, 61, 59, 46, 16, 33, 42, SU
0, 0, 1, 0, 0, 0, 0, 0, 0, 34, 14, 1, 5, 20, 16, 11, 3, 15, 14, 25, 0, 1, 7, 1, 4, 8, 7, 14, 28, 22, 7, 12, 15, 24, 20, 45, 19, 17, 36, 17, 31, 51, 38, 41, 53, 31, 14, 17, 30, 22, 46, 70, 15, 9, 53, 63, 36, 3, 26, 3, 3, 7, 16, 21, 6, 1, 0, 2, 16, 4, 2, 5, 17, 38, 47, 6, 5, 12, 27, 16, 0, 19, 43, 33, 11, 24, 8, 35, 21, 40, 8, 12, 54, 74, 63, 4, 0, 26, 5, 15, 33, 0, 14, 45, 37, 4, 23, 31, DI
0, 0, 1, 0, 0, 0, 0, 0, 1, 32, 3, 1, 8, 14, 10, 6, 1, 33, 27, 32, 0, 4, 14, 3, 3, 5, 0, 39, 39, 39, 11, 18, 8, 17, 19, 45, 20, 33, 23, 46, 32, 55, 43, 34, 52, 43, 11, 27, 21, 36, 48, 76, 21, 18, 41, 68, 34, 29, 21, 16, 5, 6, 30, 23, 4, 0, 0, 35, 26, 16, 4, 19, 31, 25, 54, 2, 2, 31, 24, 35, 2, 14, 45, 36, 16, 10, 6, 37, 25, 38, 7, 11, 52, 75, 64, 11, 8, 45, 17, 36, 20, 1, 17, 44, 48, 2, 33, 33, DI
0, 0, 0, 0, 0, 0, 0, 0, 5, 38, 1, 2, 6, 10, 7, 10, 2, 41, 30, 15, 0, 2, 13, 2, 7, 8, 3, 21, 40, 19, 15, 26, 15, 27, 50, 67, 30, 27, 39, 18, 29, 37, 31, 30, 38, 38, 15, 28, 34, 25, 55, 64, 23, 15, 42, 48, 23, 22, 26, 8, 6, 1, 31, 21, 3, 0, 0, 28, 25, 9, 2, 19, 18, 39, 52, 3, 10, 28, 29, 19, 2, 15, 40, 32, 8, 21, 9, 31, 30, 35, 5, 12, 56, 81, 64, 1, 4, 34, 23, 35, 33, 0, 11, 43, 38, 4, 28, 40, DI
0, 0, 0, 0, 0, 0, 0, 0, 36, 38, 13, 18, 14, 9, 17, 11, 23, 37, 37, 31, 9, 22, 13, 5, 12, 19, 4, 39, 29, 42, 46, 68, 44, 9, 64, 69, 33, 40, 30, 31, 20, 34, 27, 21, 41, 37, 14, 45, 36, 29, 49, 70, 29, 10, 49, 63, 44, 40, 40, 9, 4, 1, 34, 25, 36, 0, 7, 46, 28, 13, 8, 16, 72, 30, 67, 10, 12, 46, 32, 7, 26, 15, 39, 36, 26, 24, 30, 49, 33, 6, 21, 23, 76, 92, 74, 16, 45, 43, 29, 42, 4, 10, 43, 48, 53, 18, 53, 34, FE
0, 0, 1, 0, 0, 0, 0, 0, 48, 31, 8, 10, 11, 12, 16, 9, 24, 40, 38, 31, 8, 18, 5, 9, 19, 19, 5, 39, 36, 26, 38, 71, 41, 15, 60, 65, 24, 42, 32, 25, 23, 31, 33, 31, 25, 34, 16, 38, 39, 24, 58, 84, 25, 17, 46, 70, 39, 42, 31, 13, 7, 0, 36, 24, 27, 1, 6, 45, 22, 14, 9, 13, 62, 19, 61, 4, 10, 52, 21, 4, 19, 21, 45, 42, 26, 29, 24, 40, 39, 8, 15, 29, 71, 86, 67, 18, 39, 42, 29, 22, 2, 6, 41, 46, 45, 17, 55, 34, FE
0, 0, 0, 0, 0, 0, 0, 0, 41, 28, 11, 10, 8, 11, 9, 3, 26, 31, 43, 22, 4, 9, 2, 0, 1, 13, 5, 39, 39, 25, 44, 71, 34, 16, 66, 81, 26, 39, 23, 25, 23, 29, 24, 24, 23, 36, 11, 47, 31, 29, 53, 80, 19, 16, 37, 55, 27, 48, 31, 5, 3, 3, 33, 20, 18, 0, 0, 59, 30, 5, 4, 18, 75, 28, 59, 10, 9, 54, 35, 1, 6, 8, 23, 30, 15, 20, 32, 37, 43, 20, 12, 20, 76, 83, 77, 16, 34, 35, 30, 45, 0, 2, 33, 62, 55, 10, 50, 41, FE
0, 0, 0, 0, 0, 0, 0, 0, 2, 48, 18, 8, 13, 7, 10, 8, 16, 43, 20, 35, 0, 8, 1, 0, 3, 13, 4, 29, 37, 32, 40, 63, 23, 2, 43, 59, 36, 27, 34, 29, 20, 26, 26, 9, 19, 36, 14, 25, 31, 17, 35, 65, 30, 16, 36, 61, 46, 33, 41, 7, 5, 0, 42, 21, 6, 1, 1, 39, 33, 16, 9, 26, 65, 47, 47, 0, 7, 38, 37, 19, 12, 10, 21, 25, 9, 16, 19, 49, 34, 33, 4, 31, 44, 58, 55, 21, 27, 41, 24, 40, 23, 7, 11, 24, 8, 19, 51, 36, HA
0, 0, 0, 0, 0, 0, 0, 0, 7, 48, 2, 1, 6, 5, 13, 0, 3, 41, 23, 34, 1, 4, 1, 0, 1, 3, 2, 41, 27, 26, 48, 66, 16, 1, 59, 71, 38, 39, 29, 10, 24, 16, 21, 6, 18, 33, 13, 35, 36, 10, 53, 71, 16, 11, 42, 54, 34, 40, 19, 3, 2, 0, 33, 28, 15, 0, 0, 44, 19, 0, 3, 25, 46, 37, 47, 3, 3, 52, 26, 4, 7, 11, 20, 27, 7, 16, 16, 47, 21, 33, 7, 31, 74, 85, 82, 17, 25, 32, 20, 33, 8, 3, 32, 40, 16, 13, 39, 25, HA
0, 0, 0, 0, 0, 0, 0, 0, 1, 37, 10, 1, 5, 13, 2, 1, 32, 22, 18, 23, 1, 6, 2, 2, 4, 1, 2, 27, 37, 34, 24, 43, 9, 5, 61, 63, 26, 24, 29, 20, 26, 17, 25, 7, 16, 34, 10, 39, 36, 18, 56, 78, 25, 11, 39, 50, 22, 42, 32, 4, 6, 3, 28, 17, 8, 0, 0, 47, 40, 8, 6, 23, 55, 42, 51, 4, 8, 53, 43, 15, 6, 3, 20, 28, 30, 20, 11, 56, 43, 39, 7, 19, 58, 61, 48, 3, 26, 36, 35, 34, 29, 3, 8, 21, 3, 10, 52, 34, HA
0, 0, 0, 0, 0, 0, 0, 0, 7, 45, 11, 6, 11, 12, 12, 2, 14, 41, 22, 36, 2, 16, 8, 8, 5, 10, 8, 33, 36, 29, 35, 64, 24, 6, 53, 68, 36, 28, 44, 25, 23, 20, 26, 15, 16, 33, 13, 35, 37, 16, 51, 60, 28, 21, 37, 58, 42, 42, 40, 4, 7, 7, 34, 31, 10, 3, 6, 40, 34, 15, 9, 23, 60, 43, 48, 3, 7, 47, 32, 22, 10, 3, 25, 18, 9, 12, 11, 45, 38, 34, 8, 18, 47, 50, 52, 12, 29, 41, 30, 44, 30, 3, 20, 35, 16, 14, 48, 35, NE
0, 0, 0, 0, 0, 0, 0, 0, 6, 38, 24, 4, 10, 14, 15, 11, 14, 36, 33, 30, 3, 9, 5, 11, 11, 10, 7, 29, 48, 23, 28, 68, 24, 3, 54, 65, 47, 28, 33, 22, 20, 20, 17, 10, 20, 34, 17, 31, 43, 14, 43, 58, 36, 17, 39, 50, 52, 40, 33, 5, 3, 10, 33, 27, 9, 3, 1, 33, 30, 10, 11, 17, 54, 41, 54, 0, 10, 39, 28, 11, 9, 4, 24, 18, 14, 8, 9, 50, 29, 26, 7, 15, 47, 49, 57, 16, 20, 37, 29, 27, 34, 6, 18, 40, 21, 8, 55, 24, NE
0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 11, 2, 5, 1, 6, 3, 10, 27, 15, 25, 0, 0, 1, 0, 0, 1, 0, 30, 24, 36, 43, 62, 16, 1, 55, 62, 36, 33, 35, 27, 20, 31, 14, 9, 19, 40, 11, 34, 32, 16, 39, 51, 28, 14, 29, 49, 31, 35, 37, 2, 0, 1, 31, 26, 11, 2, 0, 45, 30, 20, 6, 22, 51, 47, 43, 1, 1, 48, 30, 26, 1, 0, 27, 19, 5, 3, 9, 57, 37, 37, 5, 13, 38, 34, 55, 5, 24, 41, 35, 43, 34, 4, 15, 25, 10, 11, 57, 30, NE
0, 0, 0, 0, 0, 0, 0, 0, 2, 37, 3, 0, 6, 11, 7, 1, 24, 22, 19, 36, 0, 5, 7, 0, 7, 2, 1, 36, 40, 26, 34, 68, 25, 3, 59, 65, 35, 28, 24, 23, 25, 22, 20, 9, 19, 39, 16, 38, 30, 12, 61, 69, 28, 16, 30, 49, 45, 42, 25, 3, 1, 0, 26, 24, 12, 0, 1, 51, 23, 1, 3, 17, 65, 53, 65, 0, 4, 62, 15, 8, 3, 2, 24, 11, 8, 6, 5, 52, 16, 31, 7, 13, 46, 25, 56, 13, 25, 32, 20, 32, 8, 1, 14, 29, 18, 7, 49, 16, SA
0, 0, 0, 0, 0, 0, 0, 0, 11, 40, 8, 5, 13, 20, 12, 5, 25, 34, 33, 32, 7, 13, 12, 4, 11, 6, 8, 41, 37, 33, 26, 46, 25, 21, 60, 68, 28, 37, 31, 29, 32, 20, 16, 19, 24, 43, 18, 47, 44, 27, 58, 82, 28, 16, 35, 43, 19, 37, 43, 17, 6, 2, 38, 25, 9, 3, 1, 45, 48, 17, 9, 11, 55, 44, 61, 6, 13, 35, 33, 27, 10, 9, 36, 15, 12, 7, 13, 53, 47, 48, 8, 18, 41, 36, 58, 17, 25, 49, 41, 40, 32, 3, 11, 30, 15, 10, 45, 30, SA
0, 0, 0, 0, 0, 0, 0, 0, 1, 37, 9, 1, 13, 14, 4, 3, 33, 17, 21, 33, 0, 3, 6, 5, 3, 4, 4, 26, 36, 23, 24, 47, 22, 21, 58, 68, 24, 30, 35, 32, 28, 20, 19, 15, 24, 42, 14, 48, 39, 23, 65, 72, 20, 11, 39, 43, 17, 40, 35, 11, 0, 3, 26, 26, 8, 0, 0, 55, 35, 13, 2, 22, 58, 53, 49, 1, 1, 49, 42, 25, 6, 1, 23, 20, 9, 6, 5, 55, 50, 37, 6, 11, 40, 18, 52, 7, 23, 41, 21, 37, 32, 0, 11, 33, 11, 15, 50, 39, SA
0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 18, 5, 10, 15, 19, 12, 15, 34, 9, 47, 5, 5, 8, 3, 2, 8, 5, 35, 34, 31, 56, 56, 18, 9, 54, 66, 33, 29, 45, 31, 24, 39, 23, 7, 29, 62, 26, 41, 35, 25, 43, 57, 24, 18, 34, 44, 22, 39, 31, 13, 6, 0, 38, 37, 7, 0, 3, 33, 24, 20, 7, 18, 49, 54, 40, 9, 9, 43, 34, 30, 8, 7, 31, 33, 9, 11, 10, 37, 42, 31, 10, 7, 68, 79, 67, 12, 10, 44, 26, 35, 33, 4, 20, 65, 31, 1, 42, 32, SU
0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 18, 3, 2, 7, 4, 3, 18, 37, 8, 40, 0, 0, 5, 0, 0, 3, 0, 30, 33, 33, 56, 54, 14, 8, 54, 65, 35, 29, 38, 24, 28, 29, 19, 3, 30, 51, 19, 34, 50, 23, 49, 53, 18, 7, 28, 44, 26, 40, 33, 6, 3, 0, 26, 34, 5, 0, 0, 29, 33, 11, 1, 21, 48, 59, 49, 0, 0, 43, 34, 24, 4, 0, 24, 21, 9, 6, 5, 29, 33, 37, 4, 5, 62, 73, 67, 6, 4, 46, 20, 40, 32, 0, 26, 56, 24, 0, 45, 38, SU
0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 22, 2, 13, 21, 16, 10, 23, 44, 1, 50, 5, 13, 8, 6, 13, 9, 4, 26, 25, 51, 42, 58, 18, 8, 50, 62, 34, 28, 36, 37, 34, 38, 26, 11, 32, 46, 17, 30, 44, 25, 38, 51, 26, 17, 38, 41, 40, 36, 38, 18, 4, 1, 39, 38, 2, 0, 5, 32, 37, 24, 9, 18, 52, 54, 35, 6, 5, 45, 34, 31, 5, 9, 32, 41, 5, 13, 5, 40, 30, 46, 7, 22, 71, 84, 54, 9, 9, 40, 28, 27, 37, 5, 34, 53, 13, 11, 41, 40, SU
0, 0, 0, 0, 0, 0, 0, 0, 10, 11, 8, 24, 49, 49, 36, 20, 26, 38, 6, 5, 8, 25, 21, 53, 25, 21, 16, 27, 19, 2, 43, 41, 33, 25, 27, 43, 11, 36, 27, 18, 29, 32, 28, 22, 37, 43, 40, 46, 31, 7, 57, 72, 48, 16, 43, 80, 30, 42, 25, 16, 17, 15, 38, 32, 9, 6, 7, 40, 31, 11, 15, 24, 68, 14, 57, 3, 7, 49, 6, 7, 19, 30, 49, 51, 35, 21, 33, 24, 1, 4, 20, 34, 44, 51, 51, 14, 45, 36, 0, 16, 12, 18, 24, 32, 5, 24, 51, 49, DI
0, 0, 0, 0, 0, 0, 0, 0, 3, 14, 6, 21, 48, 49, 28, 9, 18, 32, 2, 1, 6, 15, 20, 51, 16, 14, 17, 35, 5, 1, 38, 25, 17, 31, 17, 28, 23, 29, 22, 26, 35, 46, 37, 7, 58, 60, 47, 17, 20, 12, 59, 61, 38, 16, 46, 61, 29, 49, 8, 12, 6, 3, 45, 18, 11, 1, 7, 45, 20, 14, 0, 25, 72, 11, 61, 1, 18, 34, 2, 5, 8, 30, 49, 50, 32, 15, 41, 12, 3, 1, 7, 29, 43, 56, 49, 7, 56, 44, 0, 11, 4, 17, 16, 40, 3, 23, 50, 33, DI
0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 5, 15, 21, 62, 39, 20, 18, 30, 16, 4, 5, 14, 19, 39, 30, 11, 18, 35, 16, 3, 63, 67, 30, 14, 20, 50, 18, 38, 12, 21, 15, 19, 15, 5, 29, 35, 44, 21, 0, 16, 57, 67, 30, 12, 45, 85, 29, 45, 12, 11, 3, 5, 33, 39, 12, 3, 3, 45, 18, 18, 0, 29, 60, 17, 57, 4, 26, 19, 0, 3, 11, 34, 45, 49, 28, 27, 46, 31, 5, 10, 6, 40, 43, 57, 48, 15, 48, 49, 0, 18, 11, 29, 19, 34, 3, 25, 56, 19, DI
0, 0, 0, 0, 0, 0, 0, 0, 13, 15, 6, 30, 54, 58, 22, 27, 21, 45, 20, 15, 13, 22, 38, 49, 29, 20, 24, 24, 19, 8, 68, 58, 34, 28, 35, 66, 17, 46, 21, 18, 24, 40, 21, 14, 18, 30, 30, 58, 15, 8, 53, 61, 38, 11, 47, 76, 36, 53, 18, 13, 8, 22, 41, 25, 20, 4, 5, 49, 24, 15, 8, 26, 63, 14, 61, 2, 11, 49, 2, 7, 12, 27, 54, 53, 38, 6, 36, 25, 0, 14, 17, 30, 49, 69, 45, 11, 36, 30, 0, 19, 8, 13, 32, 31, 16, 21, 38, 49, FE
0, 0, 0, 0, 0, 0, 0, 0, 10, 16, 2, 24, 27, 57, 30, 20, 24, 41, 8, 15, 3, 12, 26, 51, 24, 11, 22, 38, 16, 9, 67, 60, 28, 16, 25, 58, 16, 39, 16, 14, 29, 46, 9, 0, 10, 29, 30, 54, 13, 8, 38, 53, 32, 13, 41, 69, 28, 60, 13, 6, 6, 11, 38, 19, 9, 0, 0, 48, 14, 5, 1, 34, 58, 17, 59, 0, 17, 36, 0, 1, 6, 24, 45, 51, 34, 0, 34, 27, 3, 8, 7, 18, 52, 58, 43, 5, 36, 22, 0, 19, 11, 4, 26, 34, 2, 32, 24, 45, FE
0, 0, 0, 0, 0, 0, 0, 0, 17, 22, 7, 24, 31, 61, 30, 22, 23, 44, 12, 11, 8, 15, 28, 55, 29, 14, 33, 28, 20, 7, 64, 66, 36, 26, 37, 55, 14, 36, 19, 14, 22, 44, 14, 10, 18, 27, 42, 49, 22, 6, 44, 63, 45, 16, 44, 83, 33, 60, 23, 16, 14, 10, 38, 26, 8, 12, 7, 49, 24, 14, 12, 23, 63, 19, 57, 3, 5, 47, 2, 3, 11, 26, 52, 50, 37, 6, 36, 33, 0, 14, 9, 32, 50, 56, 43, 13, 33, 32, 0, 17, 8, 7, 35, 35, 10, 26, 38, 45, FE
0, 0, 0, 0, 0, 0, 0, 0, 11, 11, 2, 7, 39, 39, 30, 9, 30, 39, 11, 6, 6, 13, 13, 54, 8, 8, 17, 37, 14, 12, 62, 54, 18, 3, 39, 63, 21, 30, 13, 9, 26, 21, 10, 3, 12, 23, 18, 48, 11, 6, 41, 52, 45, 18, 42, 66, 26, 49, 8, 3, 11, 6, 50, 8, 13, 0, 3, 49, 12, 6, 2, 33, 55, 30, 65, 3, 1, 47, 5, 1, 5, 18, 26, 34, 18, 13, 25, 21, 0, 0, 2, 35, 48, 49, 52, 19, 42, 25, 0, 6, 7, 3, 14, 40, 5, 12, 39, 37, HA
0, 0, 0, 0, 0, 0, 0, 0, 9, 11, 8, 19, 42, 40, 40, 24, 29, 43, 11, 5, 11, 28, 23, 41, 8, 20, 27, 34, 14, 16, 64, 55, 24, 7, 40, 59, 24, 36, 24, 13, 31, 28, 23, 6, 28, 31, 16, 51, 14, 8, 37, 61, 45, 25, 39, 63, 29, 61, 20, 7, 18, 9, 41, 20, 16, 5, 22, 55, 19, 12, 8, 46, 57, 39, 65, 10, 11, 41, 1, 5, 8, 26, 25, 30, 14, 23, 31, 22, 0, 2, 15, 32, 50, 55, 56, 25, 45, 33, 0, 9, 15, 15, 12, 35, 14, 24, 40, 45, HA
0, 0, 1, 0, 0, 0, 0, 0, 20, 18, 2, 12, 40, 57, 17, 9, 26, 38, 15, 12, 3, 17, 42, 27, 0, 12, 22, 22, 11, 16, 62, 48, 12, 5, 38, 59, 18, 47, 20, 13, 21, 20, 5, 2, 23, 28, 16, 49, 22, 10, 48, 57, 42, 21, 43, 59, 28, 50, 20, 6, 6, 9, 36, 21, 11, 3, 4, 56, 14, 8, 0, 58, 49, 42, 62, 15, 6, 49, 2, 3, 12, 24, 22, 25, 11, 35, 27, 40, 0, 0, 24, 35, 54, 61, 46, 31, 36, 18, 0, 2, 27, 16, 11, 25, 19, 38, 34, 36, HA
0, 0, 1, 0, 0, 0, 0, 0, 18, 12, 7, 12, 31, 42, 31, 15, 33, 39, 13, 5, 7, 18, 19, 31, 19, 15, 22, 32, 15, 20, 70, 53, 22, 5, 34, 60, 33, 37, 20, 6, 33, 41, 18, 1, 18, 38, 17, 46, 18, 6, 32, 53, 48, 22, 42, 47, 36, 52, 21, 12, 22, 7, 41, 21, 15, 13, 8, 47, 26, 5, 12, 38, 56, 36, 59, 13, 14, 42, 6, 1, 14, 21, 28, 34, 25, 4, 16, 36, 3, 10, 7, 22, 51, 55, 49, 14, 41, 39, 0, 11, 1, 10, 18, 37, 8, 13, 56, 43, NE
0, 0, 0, 0, 0, 0, 0, 0, 23, 15, 17, 15, 39, 39, 33, 20, 30, 35, 10, 11, 9, 18, 19, 43, 9, 23, 28, 44, 21, 13, 62, 49, 25, 5, 34, 58, 22, 39, 28, 12, 22, 33, 15, 6, 19, 28, 17, 41, 23, 4, 40, 54, 46, 20, 45, 54, 32, 59, 32, 11, 15, 10, 46, 16, 17, 8, 7, 49, 33, 6, 12, 32, 64, 36, 63, 5, 9, 44, 4, 4, 12, 19, 31, 31, 25, 12, 18, 44, 0, 9, 8, 19, 47, 54, 45, 18, 38, 30, 0, 8, 8, 6, 10, 29, 10, 10, 44, 44, NE
0, 0, 1, 0, 0, 0, 0, 0, 11, 11, 9, 15, 14, 59, 40, 17, 25, 42, 10, 3, 12, 21, 20, 31, 21, 19, 17, 32, 20, 20, 67, 56, 25, 1, 27, 63, 31, 36, 15, 10, 35, 36, 23, 5, 15, 31, 18, 43, 26, 9, 36, 46, 52, 15, 45, 50, 37, 58, 20, 10, 19, 12, 44, 21, 24, 5, 8, 51, 32, 7, 14, 40, 58, 38, 64, 3, 6, 48, 2, 2, 14, 20, 32, 33, 19, 5, 26, 30, 0, 1, 7, 21, 41, 48, 43, 17, 42, 12, 0, 9, 3, 5, 12, 36, 13, 13, 41, 35, NE
