@RELATION	'emotions'

@ATTRIBUTE	eyes	NUMERIC
@ATTRIBUTE	eyes2	NUMERIC
@ATTRIBUTE	mouth	NUMERIC
@ATTRIBUTE	s_0	NUMERIC
@ATTRIBUTE	s_1	NUMERIC
@ATTRIBUTE	s_2	NUMERIC
@ATTRIBUTE	s_3	NUMERIC
@ATTRIBUTE	s_4	NUMERIC
@ATTRIBUTE	cpt_0	NUMERIC
@ATTRIBUTE	cpt_1	NUMERIC
@ATTRIBUTE	cpt_2	NUMERIC
@ATTRIBUTE	cpt_3	NUMERIC
@ATTRIBUTE	cpt_4	NUMERIC
@ATTRIBUTE	cpt_5	NUMERIC
@ATTRIBUTE	cpt_6	NUMERIC
@ATTRIBUTE	cpt_7	NUMERIC
@ATTRIBUTE	cpt_8	NUMERIC
@ATTRIBUTE	cpt_9	NUMERIC
@ATTRIBUTE	cpt_10	NUMERIC
@ATTRIBUTE	cpt_11	NUMERIC
@ATTRIBUTE	cpt_12	NUMERIC
@ATTRIBUTE	cpt_13	NUMERIC
@ATTRIBUTE	cpt_14	NUMERIC
@ATTRIBUTE	cpt_15	NUMERIC
@ATTRIBUTE	cpt_16	NUMERIC
@ATTRIBUTE	cpt_17	NUMERIC
@ATTRIBUTE	cpt_18	NUMERIC
@ATTRIBUTE	cpt_19	NUMERIC
@ATTRIBUTE	cpt_20	NUMERIC
@ATTRIBUTE	cpt_21	NUMERIC
@ATTRIBUTE	cpt_22	NUMERIC
@ATTRIBUTE	cpt_23	NUMERIC
@ATTRIBUTE	cpt_24	NUMERIC
@ATTRIBUTE	cpt_25	NUMERIC
@ATTRIBUTE	cpt_26	NUMERIC
@ATTRIBUTE	cpt_27	NUMERIC
@ATTRIBUTE	cpt_28	NUMERIC
@ATTRIBUTE	cpt_29	NUMERIC
@ATTRIBUTE	cpt_30	NUMERIC
@ATTRIBUTE	cpt_31	NUMERIC
@ATTRIBUTE	cpt_32	NUMERIC
@ATTRIBUTE	cpt_33	NUMERIC
@ATTRIBUTE	cpt_34	NUMERIC
@ATTRIBUTE	cpt_35	NUMERIC
@ATTRIBUTE	cpt_36	NUMERIC
@ATTRIBUTE	cpt_37	NUMERIC
@ATTRIBUTE	cpt_38	NUMERIC
@ATTRIBUTE	cpt_39	NUMERIC
@ATTRIBUTE	cpt_40	NUMERIC
@ATTRIBUTE	cpt_41	NUMERIC
@ATTRIBUTE	cpt_42	NUMERIC
@ATTRIBUTE	cpt_43	NUMERIC
@ATTRIBUTE	cpt_44	NUMERIC
@ATTRIBUTE	cpt_45	NUMERIC
@ATTRIBUTE	cpt_46	NUMERIC
@ATTRIBUTE	cpt_47	NUMERIC
@ATTRIBUTE	cpt_48	NUMERIC
@ATTRIBUTE	cpt_49	NUMERIC
@ATTRIBUTE	cpt_50	NUMERIC
@ATTRIBUTE	cpt_51	NUMERIC
@ATTRIBUTE	cpt_52	NUMERIC
@ATTRIBUTE	cpt_53	NUMERIC
@ATTRIBUTE	cpt_54	NUMERIC
@ATTRIBUTE	cpt_55	NUMERIC
@ATTRIBUTE	cpt_56	NUMERIC
@ATTRIBUTE	cpt_57	NUMERIC
@ATTRIBUTE	cpt_58	NUMERIC
@ATTRIBUTE	cpt_59	NUMERIC
@ATTRIBUTE	cpt_60	NUMERIC
@ATTRIBUTE	cpt_61	NUMERIC
@ATTRIBUTE	cpt_62	NUMERIC
@ATTRIBUTE	cpt_63	NUMERIC
@ATTRIBUTE	cpt_64	NUMERIC
@ATTRIBUTE	cpt_65	NUMERIC
@ATTRIBUTE	cpt_66	NUMERIC
@ATTRIBUTE	cpt_67	NUMERIC
@ATTRIBUTE	cpt_68	NUMERIC
@ATTRIBUTE	cpt_69	NUMERIC
@ATTRIBUTE	cpt_70	NUMERIC
@ATTRIBUTE	cpt_71	NUMERIC
@ATTRIBUTE	cpt_72	NUMERIC
@ATTRIBUTE	cpt_73	NUMERIC
@ATTRIBUTE	cpt_74	NUMERIC
@ATTRIBUTE	cpt_75	NUMERIC
@ATTRIBUTE	cpt_76	NUMERIC
@ATTRIBUTE	cpt_77	NUMERIC
@ATTRIBUTE	cpt_78	NUMERIC
@ATTRIBUTE	cpt_79	NUMERIC
@ATTRIBUTE	cpt_80	NUMERIC
@ATTRIBUTE	cpt_81	NUMERIC
@ATTRIBUTE	cpt_82	NUMERIC
@ATTRIBUTE	cpt_83	NUMERIC
@ATTRIBUTE	cpt_84	NUMERIC
@ATTRIBUTE	cpt_85	NUMERIC
@ATTRIBUTE	cpt_86	NUMERIC
@ATTRIBUTE	cpt_87	NUMERIC
@ATTRIBUTE	cpt_88	NUMERIC
@ATTRIBUTE	cpt_89	NUMERIC
@ATTRIBUTE	cpt_90	NUMERIC
@ATTRIBUTE	cpt_91	NUMERIC
@ATTRIBUTE	cpt_92	NUMERIC
@ATTRIBUTE	cpt_93	NUMERIC
@ATTRIBUTE	cpt_94	NUMERIC
@ATTRIBUTE	cpt_95	NUMERIC
@ATTRIBUTE	cpt_96	NUMERIC
@ATTRIBUTE	cpt_97	NUMERIC
@ATTRIBUTE	cpt_98	NUMERIC
@ATTRIBUTE	cpt_99	NUMERIC
@ATTRIBUTE	cpt_100	NUMERIC
@ATTRIBUTE	cpt_101	NUMERIC
@ATTRIBUTE	cpt_102	NUMERIC
@ATTRIBUTE	cpt_103	NUMERIC
@ATTRIBUTE	cpt_104	NUMERIC
@ATTRIBUTE	cpt_105	NUMERIC
@ATTRIBUTE	cpt_106	NUMERIC
@ATTRIBUTE	cpt_107	NUMERIC
@ATTRIBUTE	cpt_108	NUMERIC
@ATTRIBUTE	cpt_109	NUMERIC
@ATTRIBUTE	cpt_110	NUMERIC
@ATTRIBUTE	cpt_111	NUMERIC
@ATTRIBUTE	cpt_112	NUMERIC
@ATTRIBUTE	cpt_113	NUMERIC
@ATTRIBUTE	cpt_114	NUMERIC
@ATTRIBUTE	cpt_115	NUMERIC
@ATTRIBUTE	cpt_116	NUMERIC
@ATTRIBUTE	cpt_117	NUMERIC
@ATTRIBUTE	cpt_118	NUMERIC
@ATTRIBUTE	cpt_119	NUMERIC
@ATTRIBUTE	cpt_120	NUMERIC
@ATTRIBUTE	cpt_121	NUMERIC
@ATTRIBUTE	cpt_122	NUMERIC
@ATTRIBUTE	cpt_123	NUMERIC
@ATTRIBUTE	cpt_124	NUMERIC
@ATTRIBUTE	cpt_125	NUMERIC
@ATTRIBUTE	cpt_126	NUMERIC
@ATTRIBUTE	cpt_127	NUMERIC
@ATTRIBUTE	cpt_128	NUMERIC
@ATTRIBUTE	cpt_129	NUMERIC
@ATTRIBUTE	cpt_130	NUMERIC
@ATTRIBUTE	cpt_131	NUMERIC
@ATTRIBUTE	cpt_132	NUMERIC
@ATTRIBUTE	cpt_133	NUMERIC
@ATTRIBUTE	cpt_134	NUMERIC
@ATTRIBUTE	cpt_135	NUMERIC
@ATTRIBUTE	cpt_136	NUMERIC
@ATTRIBUTE	cpt_137	NUMERIC
@ATTRIBUTE	cpt_138	NUMERIC
@ATTRIBUTE	cpt_139	NUMERIC
@ATTRIBUTE	cpt_140	NUMERIC
@ATTRIBUTE	cpt_141	NUMERIC
@ATTRIBUTE	cpt_142	NUMERIC
@ATTRIBUTE	cpt_143	NUMERIC
@ATTRIBUTE	cpt_144	NUMERIC
@ATTRIBUTE	cpt_145	NUMERIC
@ATTRIBUTE	cpt_146	NUMERIC
@ATTRIBUTE	cpt_147	NUMERIC
@ATTRIBUTE	cpt_148	NUMERIC
@ATTRIBUTE	cpt_149	NUMERIC
@ATTRIBUTE	cpt_150	NUMERIC
@ATTRIBUTE	cpt_151	NUMERIC
@ATTRIBUTE	cpt_152	NUMERIC
@ATTRIBUTE	cpt_153	NUMERIC
@ATTRIBUTE	cpt_154	NUMERIC
@ATTRIBUTE	cpt_155	NUMERIC
@ATTRIBUTE	cpt_156	NUMERIC
@ATTRIBUTE	cpt_157	NUMERIC
@ATTRIBUTE	cpt_158	NUMERIC
@ATTRIBUTE	cpt_159	NUMERIC
@ATTRIBUTE	cpt_160	NUMERIC
@ATTRIBUTE	cpt_161	NUMERIC
@ATTRIBUTE	cpt_162	NUMERIC
@ATTRIBUTE	cpt_163	NUMERIC
@ATTRIBUTE	cpt_164	NUMERIC
@ATTRIBUTE	cpt_165	NUMERIC
@ATTRIBUTE	cpt_166	NUMERIC
@ATTRIBUTE	cpt_167	NUMERIC
@ATTRIBUTE	cpt_168	NUMERIC
@ATTRIBUTE	emotion	{AN,DI,FE,HA,NE,SA,SU}

@DATA
0, 0, 0, 0, 0, 0, 0, 0, 15, 26, 12, 1, 4, 10, 12, 14, 5, 13, 15, 8, 25, 17, 20, 21, 1, 1, 9, 8, 3, 10, 5, 6, 5, 12, 10, 21, 21, 26, 0, 2, 6, 6, 13, 17, 2, 2, 3, 18, 4, 22, 25, 13, 16, 35, 43, 37, 19, 11, 33, 46, 45, 19, 12, 19, 19, 19, 5, 2, 4, 6, 20, 15, 6, 5, 2, 21, 15, 22, 20, 19, 5, 23, 40, 23, 15, 3, 19, 35, 38, 24, 20, 21, 23, 14, 2, 15, 21, 15, 21, 16, 20, 27, 6, 7, 17, 23, 9, 17, 1, 6, 4, 14, 8, 14, 9, 2, 0, 0, 18, 22, 13, 13, 4, 10, 11, 31, 10, 5, 33, 7, 0, 1, 26, 23, 19, 22, 2, 11, 12, 17, 39, 31, 22, 4, 1, 6, 21, 15, 12, 23, 10, 1, 10, 5, 6, 8, 2, 6, 6, 11, 36, 15, 22, 18, 23, 0, 3, 35, 35, 37, 47, 15, 15, 26, 24, 21, 17, SA
0, 0, 0, 0, 0, 0, 0, 0, 10, 16, 8, 1, 0, 11, 4, 8, 3, 4, 3, 9, 24, 6, 18, 18, 1, 0, 1, 15, 4, 8, 14, 10, 5, 9, 13, 14, 22, 8, 0, 0, 0, 4, 14, 22, 0, 1, 0, 30, 0, 17, 15, 15, 10, 28, 48, 43, 24, 13, 41, 45, 37, 13, 3, 17, 17, 14, 5, 5, 3, 0, 27, 18, 5, 11, 12, 28, 7, 25, 23, 12, 5, 25, 41, 21, 15, 1, 24, 40, 40, 17, 12, 20, 15, 16, 0, 16, 16, 5, 15, 18, 16, 22, 9, 12, 17, 29, 14, 5, 1, 9, 2, 6, 17, 15, 12, 4, 5, 3, 15, 28, 4, 9, 0, 6, 7, 31, 10, 9, 39, 4, 1, 0, 20, 19, 11, 14, 0, 6, 11, 29, 39, 37, 33, 10, 0, 6, 21, 17, 16, 20, 6, 2, 9, 3, 0, 4, 0, 2, 7, 0, 39, 23, 20, 20, 14, 0, 19, 30, 40, 45, 34, 25, 8, 14, 34, 29, 24, SA
0, 0, 0, 0, 0, 0, 0, 0, 16, 20, 7, 0, 0, 5, 7, 1, 6, 9, 7, 9, 25, 16, 28, 24, 0, 0, 2, 1, 5, 3, 0, 0, 3, 2, 22, 31, 30, 25, 2, 23, 21, 0, 2, 3, 6, 25, 35, 5, 15, 41, 28, 25, 20, 18, 26, 28, 5, 0, 28, 18, 17, 28, 13, 26, 25, 20, 0, 6, 8, 0, 5, 4, 5, 9, 12, 7, 17, 27, 28, 15, 6, 22, 51, 25, 10, 1, 30, 57, 33, 19, 18, 23, 23, 10, 0, 9, 8, 15, 20, 10, 14, 15, 10, 1, 26, 28, 20, 12, 0, 2, 5, 5, 2, 4, 13, 3, 3, 0, 18, 33, 19, 10, 0, 5, 0, 26, 6, 5, 29, 0, 0, 0, 18, 31, 25, 24, 0, 0, 2, 22, 33, 26, 28, 0, 4, 4, 22, 23, 20, 22, 1, 0, 4, 1, 0, 0, 3, 3, 7, 9, 31, 20, 29, 23, 14, 0, 0, 2, 32, 32, 28, 5, 6, 23, 18, 9, 23, SU
0, 0, 0, 0, 0, 0, 0, 0, 20, 20, 15, 0, 3, 4, 3, 7, 10, 9, 10, 14, 17, 17, 19, 18, 1, 1, 4, 6, 5, 7, 4, 4, 7, 5, 20, 28, 26, 28, 4, 32, 23, 1, 3, 12, 9, 29, 41, 15, 17, 26, 22, 18, 18, 10, 24, 29, 3, 4, 27, 20, 7, 27, 20, 17, 20, 21, 0, 14, 14, 6, 8, 14, 11, 12, 15, 4, 19, 21, 17, 21, 6, 29, 49, 23, 13, 2, 29, 48, 35, 19, 26, 22, 16, 13, 0, 12, 11, 19, 15, 17, 17, 15, 8, 3, 28, 22, 12, 20, 1, 6, 3, 11, 7, 7, 17, 0, 0, 2, 23, 27, 22, 12, 1, 8, 6, 26, 8, 6, 29, 6, 0, 11, 20, 24, 24, 19, 11, 5, 3, 18, 32, 28, 23, 3, 2, 6, 33, 31, 24, 12, 18, 2, 5, 6, 11, 9, 7, 18, 9, 14, 34, 21, 23, 15, 19, 5, 17, 23, 20, 25, 46, 27, 5, 37, 14, 16, 15, SU
0, 0, 0, 0, 0, 0, 0, 0, 8, 25, 19, 1, 4, 11, 8, 5, 12, 17, 14, 11, 24, 24, 9, 23, 2, 1, 5, 7, 9, 7, 10, 3, 5, 4, 11, 21, 20, 23, 6, 36, 40, 10, 7, 8, 12, 34, 49, 16, 15, 10, 15, 21, 17, 1, 11, 25, 11, 2, 22, 8, 1, 26, 7, 26, 20, 29, 0, 15, 17, 8, 12, 9, 10, 15, 22, 6, 18, 19, 20, 28, 5, 20, 46, 28, 18, 5, 25, 49, 33, 32, 12, 25, 15, 22, 1, 14, 12, 20, 23, 13, 14, 22, 14, 8, 7, 28, 17, 28, 1, 7, 4, 14, 13, 9, 13, 0, 0, 2, 2, 28, 17, 24, 1, 11, 0, 23, 11, 4, 33, 1, 0, 2, 10, 16, 25, 28, 2, 2, 3, 19, 35, 32, 30, 2, 1, 5, 19, 21, 21, 27, 15, 1, 4, 5, 3, 6, 3, 11, 11, 9, 30, 21, 23, 23, 34, 1, 3, 3, 29, 26, 20, 13, 13, 16, 26, 20, 15, SU
0, 0, 0, 0, 0, 0, 0, 0, 20, 13, 4, 12, 8, 16, 20, 20, 10, 2, 10, 2, 4, 18, 10, 14, 19, 10, 5, 6, 27, 24, 6, 0, 1, 9, 19, 13, 10, 14, 10, 8, 11, 13, 15, 7, 0, 10, 7, 4, 27, 20, 16, 16, 0, 1, 27, 31, 23, 22, 4, 26, 10, 5, 15, 16, 19, 8, 9, 24, 32, 35, 37, 18, 49, 43, 23, 19, 0, 21, 20, 1, 19, 42, 44, 26, 41, 10, 25, 37, 50, 45, 2, 22, 20, 0, 1, 25, 27, 28, 34, 18, 11, 26, 16, 9, 2, 20, 21, 2, 0, 7, 1, 2, 31, 25, 13, 2, 9, 2, 3, 29, 15, 6, 1, 2, 2, 18, 30, 16, 29, 0, 0, 7, 11, 25, 21, 6, 0, 3, 0, 19, 43, 39, 28, 0, 3, 1, 0, 30, 3, 14, 0, 7, 20, 2, 1, 6, 3, 12, 6, 3, 8, 16, 0, 11, 0, 20, 27, 29, 42, 42, 40, 27, 19, 9, 23, 8, 0, AN
0, 0, 0, 0, 0, 0, 0, 0, 19, 24, 2, 13, 17, 22, 25, 26, 13, 2, 12, 7, 16, 24, 21, 13, 21, 14, 10, 3, 23, 26, 4, 0, 5, 7, 26, 25, 3, 17, 15, 11, 8, 9, 16, 9, 0, 5, 9, 3, 36, 17, 15, 15, 0, 1, 28, 24, 32, 20, 6, 30, 15, 10, 21, 10, 21, 7, 12, 25, 38, 32, 39, 15, 41, 44, 31, 14, 7, 22, 21, 0, 23, 47, 42, 29, 37, 7, 33, 41, 53, 44, 4, 22, 28, 0, 3, 30, 33, 19, 33, 16, 18, 23, 23, 10, 4, 21, 19, 0, 3, 13, 5, 4, 34, 18, 18, 3, 12, 13, 7, 10, 11, 10, 2, 1, 4, 15, 29, 4, 35, 0, 2, 3, 8, 18, 23, 8, 1, 5, 2, 15, 45, 39, 33, 1, 3, 1, 15, 20, 14, 2, 0, 8, 28, 2, 2, 7, 5, 7, 6, 2, 26, 3, 4, 11, 1, 21, 25, 32, 39, 43, 48, 35, 22, 2, 34, 0, 0, AN
0, 0, 0, 0, 0, 0, 0, 0, 11, 23, 13, 15, 14, 18, 16, 20, 11, 7, 20, 10, 23, 12, 24, 18, 17, 22, 17, 9, 24, 18, 7, 12, 12, 16, 23, 20, 18, 25, 20, 20, 13, 13, 13, 0, 3, 12, 12, 11, 36, 21, 12, 19, 25, 28, 24, 16, 0, 3, 10, 31, 30, 19, 36, 25, 30, 23, 14, 23, 34, 39, 26, 1, 31, 32, 41, 9, 28, 12, 23, 31, 8, 31, 49, 20, 43, 11, 34, 37, 35, 27, 14, 17, 13, 15, 3, 17, 30, 25, 42, 16, 22, 24, 20, 7, 8, 31, 27, 17, 0, 5, 10, 5, 37, 20, 19, 5, 17, 2, 19, 16, 24, 21, 0, 4, 8, 6, 38, 8, 33, 0, 1, 4, 21, 27, 22, 8, 1, 5, 3, 10, 36, 32, 12, 1, 2, 1, 21, 17, 8, 27, 1, 4, 8, 7, 7, 9, 7, 6, 7, 0, 14, 16, 1, 22, 1, 6, 11, 26, 29, 30, 26, 26, 10, 5, 18, 7, 0, FE
0, 0, 0, 0, 0, 0, 0, 0, 10, 21, 6, 16, 5, 13, 16, 17, 7, 4, 9, 5, 10, 15, 12, 11, 15, 15, 2, 19, 35, 0, 1, 4, 7, 14, 21, 16, 15, 12, 18, 14, 6, 5, 0, 0, 0, 13, 5, 3, 35, 19, 15, 11, 24, 21, 13, 10, 0, 2, 4, 24, 31, 21, 38, 12, 16, 25, 8, 29, 50, 37, 26, 2, 40, 35, 43, 9, 31, 5, 12, 33, 5, 39, 39, 24, 38, 17, 33, 37, 35, 26, 4, 28, 12, 15, 5, 29, 29, 30, 34, 17, 17, 28, 21, 10, 0, 27, 19, 13, 0, 7, 6, 13, 30, 18, 14, 3, 10, 2, 6, 21, 22, 15, 0, 6, 4, 11, 31, 15, 26, 0, 1, 5, 21, 25, 19, 1, 0, 0, 1, 18, 36, 32, 17, 0, 0, 0, 19, 16, 11, 18, 0, 3, 2, 1, 12, 9, 5, 3, 7, 0, 4, 28, 1, 19, 2, 7, 0, 23, 34, 38, 38, 21, 12, 0, 11, 6, 0, FE
0, 0, 1, 0, 0, 0, 0, 0, 14, 16, 8, 15, 18, 12, 15, 22, 10, 0, 15, 15, 11, 15, 8, 25, 14, 23, 7, 4, 28, 11, 2, 3, 3, 4, 19, 13, 20, 7, 13, 15, 5, 0, 0, 0, 0, 1, 8, 2, 46, 19, 28, 11, 19, 1, 6, 1, 1, 3, 0, 8, 23, 16, 34, 16, 25, 21, 22, 30, 30, 44, 34, 3, 24, 39, 14, 17, 33, 6, 18, 21, 18, 29, 50, 36, 42, 4, 32, 34, 42, 32, 7, 23, 11, 6, 2, 6, 17, 11, 35, 16, 23, 21, 25, 3, 3, 31, 18, 16, 3, 3, 0, 11, 26, 11, 32, 0, 0, 7, 13, 24, 14, 16, 0, 0, 5, 38, 37, 1, 39, 31, 0, 0, 15, 19, 22, 4, 1, 0, 19, 0, 21, 43, 11, 12, 16, 1, 14, 6, 25, 10, 0, 15, 28, 32, 45, 39, 36, 31, 27, 10, 21, 8, 1, 14, 1, 31, 15, 31, 34, 38, 47, 25, 23, 17, 19, 6, 0, HA
0, 0, 0, 0, 0, 0, 0, 0, 19, 23, 7, 18, 23, 16, 19, 23, 9, 4, 17, 8, 14, 17, 15, 20, 13, 22, 6, 5, 32, 13, 2, 1, 2, 8, 24, 20, 15, 12, 21, 13, 10, 5, 1, 0, 0, 5, 15, 6, 41, 22, 17, 8, 17, 1, 11, 3, 2, 4, 0, 6, 15, 6, 36, 15, 23, 20, 14, 28, 31, 39, 25, 7, 30, 35, 21, 21, 29, 3, 19, 23, 12, 31, 41, 30, 43, 7, 35, 49, 46, 31, 10, 28, 18, 3, 15, 17, 22, 16, 36, 13, 20, 18, 20, 5, 8, 30, 16, 16, 5, 11, 2, 3, 35, 21, 16, 2, 1, 8, 19, 15, 14, 22, 0, 4, 1, 32, 32, 4, 35, 21, 1, 0, 12, 19, 25, 11, 0, 0, 20, 6, 34, 42, 15, 19, 11, 0, 15, 13, 15, 15, 0, 7, 18, 16, 23, 21, 32, 31, 18, 12, 20, 7, 0, 18, 2, 31, 10, 34, 46, 40, 37, 18, 20, 14, 26, 3, 0, HA
0, 0, 0, 0, 0, 0, 0, 0, 16, 21, 9, 13, 18, 12, 16, 28, 10, 12, 16, 17, 17, 16, 15, 16, 16, 27, 5, 19, 32, 1, 6, 3, 2, 10, 15, 8, 12, 14, 16, 7, 13, 0, 0, 0, 2, 6, 10, 1, 32, 20, 15, 7, 9, 1, 9, 8, 2, 6, 2, 13, 17, 7, 33, 12, 24, 9, 15, 31, 34, 47, 27, 3, 38, 40, 16, 21, 32, 11, 25, 10, 5, 38, 50, 34, 46, 8, 42, 47, 44, 25, 14, 10, 17, 4, 12, 28, 30, 25, 36, 17, 22, 20, 29, 23, 2, 33, 12, 3, 2, 10, 7, 15, 35, 16, 22, 4, 13, 8, 4, 32, 15, 11, 2, 5, 7, 15, 36, 4, 39, 1, 4, 6, 22, 21, 10, 13, 0, 2, 4, 12, 31, 35, 18, 2, 1, 2, 24, 24, 23, 3, 0, 6, 9, 10, 24, 15, 9, 9, 3, 0, 16, 14, 14, 13, 0, 3, 9, 24, 34, 30, 28, 16, 17, 0, 17, 6, 1, NE
0, 0, 0, 0, 0, 0, 0, 0, 20, 20, 2, 10, 13, 9, 17, 22, 8, 6, 18, 10, 16, 17, 6, 12, 13, 25, 7, 16, 31, 1, 2, 0, 0, 5, 17, 12, 12, 9, 18, 7, 12, 0, 0, 0, 0, 2, 6, 2, 30, 17, 23, 0, 18, 4, 11, 6, 0, 2, 2, 15, 19, 10, 34, 9, 20, 9, 10, 27, 29, 44, 31, 2, 36, 36, 14, 21, 27, 13, 11, 23, 4, 40, 53, 30, 49, 8, 44, 50, 44, 27, 10, 14, 14, 11, 8, 24, 21, 26, 34, 21, 17, 19, 28, 21, 1, 28, 16, 12, 0, 6, 3, 12, 34, 18, 19, 1, 9, 2, 3, 19, 11, 16, 3, 4, 6, 17, 35, 16, 28, 0, 3, 5, 21, 15, 17, 14, 0, 0, 2, 11, 30, 35, 11, 1, 0, 2, 25, 23, 27, 4, 0, 3, 12, 9, 17, 6, 8, 6, 5, 0, 11, 15, 5, 20, 0, 3, 2, 28, 34, 29, 25, 18, 8, 0, 18, 8, 0, NE
0, 0, 0, 0, 0, 0, 0, 0, 13, 22, 8, 14, 23, 23, 13, 23, 17, 6, 14, 12, 15, 17, 14, 20, 15, 19, 9, 18, 34, 19, 10, 8, 3, 6, 21, 18, 11, 11, 15, 14, 25, 3, 6, 4, 2, 16, 5, 2, 43, 22, 28, 2, 21, 2, 14, 20, 16, 17, 16, 31, 24, 2, 33, 26, 18, 30, 9, 22, 35, 44, 44, 7, 34, 26, 10, 15, 27, 6, 8, 23, 17, 31, 50, 23, 48, 5, 36, 35, 40, 27, 20, 19, 11, 2, 2, 16, 19, 14, 33, 21, 15, 20, 17, 4, 9, 33, 11, 21, 3, 4, 9, 1, 44, 21, 24, 2, 4, 3, 17, 19, 15, 16, 0, 0, 0, 13, 39, 4, 39, 0, 1, 0, 17, 26, 22, 6, 0, 1, 2, 19, 22, 39, 9, 18, 2, 0, 28, 4, 21, 10, 0, 3, 19, 3, 1, 0, 9, 13, 2, 0, 24, 1, 1, 19, 0, 16, 11, 31, 38, 43, 39, 20, 20, 0, 26, 0, 0, SA
0, 0, 0, 0, 0, 0, 0, 0, 16, 20, 12, 14, 15, 17, 20, 25, 16, 5, 15, 4, 5, 27, 9, 15, 15, 14, 9, 20, 39, 13, 13, 2, 6, 8, 16, 19, 13, 15, 22, 6, 22, 4, 10, 9, 2, 15, 6, 3, 29, 10, 16, 15, 16, 3, 16, 16, 18, 15, 17, 25, 17, 1, 32, 20, 18, 29, 6, 25, 37, 42, 39, 17, 36, 30, 19, 19, 17, 6, 11, 21, 20, 29, 45, 21, 43, 18, 27, 46, 41, 26, 5, 37, 19, 13, 1, 13, 20, 24, 33, 19, 19, 22, 13, 8, 4, 28, 14, 9, 7, 9, 3, 5, 41, 33, 11, 0, 0, 13, 7, 25, 19, 8, 0, 3, 1, 17, 29, 21, 22, 2, 0, 2, 24, 19, 10, 17, 1, 4, 10, 21, 38, 40, 23, 26, 5, 0, 21, 25, 3, 25, 0, 19, 19, 2, 7, 6, 14, 18, 5, 6, 17, 16, 0, 19, 2, 36, 17, 30, 38, 45, 42, 22, 22, 15, 13, 3, 0, SA
0, 0, 0, 0, 0, 0, 0, 0, 19, 6, 10, 2, 4, 0, 0, 0, 1, 0, 1, 14, 20, 5, 22, 7, 2, 1, 5, 1, 0, 0, 0, 0, 6, 7, 19, 16, 17, 17, 1, 10, 15, 7, 0, 0, 8, 12, 0, 5, 19, 18, 17, 4, 9, 8, 20, 4, 2, 10, 3, 3, 7, 11, 20, 24, 8, 5, 30, 34, 16, 7, 13, 16, 7, 23, 35, 14, 19, 26, 13, 26, 29, 29, 40, 46, 32, 30, 50, 45, 30, 26, 25, 35, 18, 38, 17, 17, 25, 21, 31, 22, 15, 28, 16, 21, 43, 14, 21, 39, 4, 4, 5, 26, 21, 23, 21, 2, 4, 0, 49, 31, 13, 29, 17, 5, 7, 26, 29, 5, 29, 16, 0, 21, 30, 26, 0, 29, 28, 7, 13, 36, 35, 27, 28, 24, 15, 20, 12, 0, 0, 18, 13, 36, 15, 18, 42, 32, 32, 16, 26, 5, 10, 0, 0, 5, 21, 32, 20, 32, 16, 20, 17, 19, 26, 17, 7, 0, 0, AN
0, 0, 0, 0, 0, 0, 0, 0, 21, 8, 5, 3, 3, 3, 0, 0, 0, 1, 0, 18, 20, 0, 20, 13, 0, 7, 5, 2, 0, 0, 0, 0, 4, 4, 13, 7, 18, 11, 2, 3, 15, 6, 2, 2, 8, 12, 3, 1, 24, 21, 18, 4, 15, 11, 25, 7, 0, 12, 8, 10, 10, 14, 12, 32, 6, 10, 29, 32, 13, 5, 12, 17, 5, 23, 38, 13, 14, 35, 5, 39, 27, 25, 31, 47, 31, 28, 45, 41, 30, 32, 21, 29, 15, 38, 9, 14, 27, 19, 33, 19, 17, 30, 25, 18, 43, 16, 13, 42, 7, 3, 13, 27, 18, 23, 23, 6, 6, 3, 49, 28, 0, 29, 23, 4, 16, 23, 27, 7, 28, 23, 0, 28, 15, 9, 0, 25, 15, 19, 9, 25, 37, 33, 18, 24, 22, 7, 7, 0, 0, 11, 17, 31, 15, 14, 29, 26, 26, 9, 24, 5, 17, 0, 0, 3, 22, 30, 23, 23, 8, 7, 19, 15, 27, 19, 12, 0, 0, AN
0, 0, 0, 0, 0, 0, 0, 0, 11, 1, 15, 4, 10, 14, 3, 0, 3, 5, 13, 16, 23, 0, 11, 0, 0, 8, 14, 7, 0, 0, 0, 3, 14, 10, 7, 2, 21, 2, 0, 9, 20, 14, 10, 8, 14, 23, 6, 8, 5, 11, 14, 1, 7, 15, 15, 0, 6, 13, 1, 2, 15, 15, 10, 17, 6, 1, 31, 32, 41, 28, 9, 4, 29, 56, 34, 29, 12, 23, 4, 19, 22, 39, 28, 33, 34, 15, 49, 41, 38, 21, 18, 41, 0, 38, 14, 17, 30, 32, 22, 27, 19, 34, 14, 34, 17, 37, 14, 31, 4, 5, 13, 34, 15, 9, 22, 10, 5, 17, 24, 30, 17, 27, 0, 9, 13, 40, 28, 2, 27, 19, 2, 4, 34, 21, 12, 20, 15, 17, 22, 30, 39, 38, 28, 26, 20, 12, 31, 30, 0, 12, 15, 33, 20, 8, 16, 15, 23, 26, 29, 20, 11, 27, 0, 9, 25, 24, 30, 23, 27, 29, 29, 30, 29, 22, 4, 4, 0, DI
